Text,label
" Ivanka Trump Shares Famous Jewish Quote, But Hilariously Credits Harry Potter Star (IMAGE) Ordinarily, it s not cool to go after a presidential candidate s family, but seeing as Ivanka Trump, daughter of Republican presidential nominee Donald Trump, is so active within the campaign, sorry, this is totally fair game.Ivanka, taking to both Twitter and Instagram to presumably share one of her favorite quotes with the many who follow her, posted: If not me, who? If not now, when? Which, ordinarily, is quite apropos for a person to post especially during a presidential campaign despite whether you think it s accurate or not.There s one big problem, however, she credited the quote not to its originator Hillel the Elder, an extremely important person in Jewish history, but rather to Harry Potter star Emma Watson.See more #ITwisewords: https://t.co/KzEUXBsXFb #quote #inspiration pic.twitter.com/mWFdLSxaL3  Ivanka Trump (@IvankaTrump) September 9, 2016Watson, who is also notably a UN Women Goodwill Ambassador, used the quote in her famous speech from 2014. She said: In my nervousness for this speech and in my moments of doubt I ve told myself firmly if not me, who, if not now, when. If you have similar doubts when opportunities are presented to you I hope those words might be helpful. Reactions surrounding Ivanka using this quote have included:Uh, @ivankatrump, as an Orthodox Jew, you should know this was not coined by Emma Watson:https://t.co/E9OrLut4ON pic.twitter.com/u72ShIoVaY  (((Yair Rosenberg))) (@Yair_Rosenberg) September 9, 2016This is what happens when you let Melania's speechwriter run your Instagram account https://t.co/Z9qwHxmyEs  (((Yair Rosenberg))) (@Yair_Rosenberg) September 9, 2016And every passover, we eat the Emma Watson sandwich https://t.co/pENUzrZv7F  Kiera Feldman (@kierafeldman) September 9, 2016Heh:  Girl that s from Hillel.  The craziness here is intensified by the fact that Ivanka s Jewish. pic.twitter.com/VwHvBjkIcc  emily nussbaum (@emilynussbaum) September 9, 2016And yes, Ivanka is Jewish, so one would think she should know where the quote first originated.The best part about all this is, the tweet is still up.Being part of the Trump family is apparently never to admit when you re wrong.Featured Photo by Paul Morigi/Getty Images for Fortune/Time Inc",Fake
"Trump withdrawal from climate deal gets mixed response from U.S. companies NEW YORK/WASHINGTON (Reuters) - U.S. President Donald Trump said on Thursday withdrawing the country from the Paris climate accord would stave off an economic crisis and protect American jobs - but many American companies seemed to disagree. Criticism of his decision rolled in from blue-chip companies like Facebook Inc, Apple Inc , Ford Motor Co  and Microsoft Corp , while the response from fossil fuel groups with the most to gain from a relaxation of U.S. carbon emissions standards was muted.  Tesla Inc Chief Executive Officer Elon Musk and Walt Disney Co CEO Robert Iger said they would leave White House advisory councils over Trump’s decision. In an interview on Thursday, the president of the World Coal Association, Benjamin Sporton, told Reuters that he had mixed feelings about Trump’s announcement, adding he was eager to see a U.S. policy that actively promotes a place for coal in the global energy mix. “What we really need to see, if the president wants to re-enter the deal, is that he can change the agreement to recognize the role of all sources of energy, including coal,” Sporton said, adding his group had described to administration officials the benefits of remaining in the agreement. The American Petroleum Institute, the oil and gas industry’s biggest trade group, meanwhile, issued a statement saying it had never taken an official position on the Paris accord.  A number of its members, including Exxon Mobil Corp and ConocoPhillips, had publicly supported the deal. “For us, our position on the Paris agreement... we need a framework like that to address the risks of climate change,” Exxon Mobil CEO Darren Woods told reporters on the sidelines of the company’s annual general meeting on Wednesday. Some other groups expressed measured support for Trump’s decision, saying it provided an opportunity to fix problems with the deal. “Manufacturers support the spirit of the Paris Agreement and the effort to address climate change through a fair international agreement. But as the president has acknowledged, certain elements of this deal were not equitable for U.S. manufacturers,” said Ross Eisenberg, vice president for energy and resources policy at the National Association of Manufacturers, in a statement to Reuters.  A spokesman for Peabody Energy Corp, America’s largest publicly traded coal miner, had said on Wednesday that the company would support a decision by Trump to withdraw from the Paris deal because the “accord is flawed on a number of levels.” Trump vowed during his campaign to pull the United States out of the Paris deal, arguing the pact would cost the United States trillions of dollars, kill jobs, and stymie economic growth without providing tangible benefit. His critics have argued, however, that the risks of climate change require action, and that a shift to a low-carbon energy economy can create more jobs than it eliminates. Spokespeople for other extractive oil and mining groups, like the National Mining Association and the American Fuel & Petrochemicals Manufacturers, declined to comment on Trump’s decision to withdraw from the Paris accord. But a number of other business leaders derided it in forceful terms. “Today’s decision is a setback for the environment and for the U.S.’s leadership position in the world,” said Goldman Sachs Chief Executive Lloyd Blankfein in his first-ever tweet.  “Disappointed with today’s decision on the Paris Agreement. Climate change is real. Industry must now lead and not depend on government,” tweeted General Electric Co’s Jeff Immelt. Apple’s CEO Tim Cook, meanwhile, posted to Twitter: “Decision to withdraw from the #ParisAgreeement was wrong for our planet” and “Apple is committed to fight climate change and we will never waver”. “Withdrawing from the Paris climate agreement is bad for the environment, bad for the economy, and it puts our children’s future at risk,” wrote Facebook CEO Mark Zuckerberg in a Facebook post.  ",Real
" Stephen Colbert Made A Joke About Trump And Now The Government Is Investigating Him On Monday night, Stephen Colbert was on fire. Trump went after one of Colbert s network colleagues, John Dickerson, calling the program Face the Nation, Deface the Nation. That didn t go over well with the comedian, who went on a rant against Trump. Mr. Trump, your presidency? I love your presidency. I call it Disgrace the Nation. You re not the POTUS. You re the BLOATUS. You re the glutton with the button. You re a regular Gorge Washington. You re the presi-dunce, but you re turning into a real prick-tator. Sir, you attract more skinheads than free Rogaine. You have more people marching against you than cancer. You talk like a sign language gorilla who got hit in the head. In fact, the only thing your mouth is good for is being Vladimir Putin s [censored] holster. Your presidential library is going to be a kids  menu and a couple of Juggs magazines. The only thing smaller than your hands is your tax returns, and you can take that any way you want. Since then, conservatives have suddenly become the arbiter of political correctness and they suddenly give a crap about gay people, well, they care that their beloved leader had a sex joke made about him, which somehow makes Colbert homophobic. #FireColbert immediately became a trending hashtag on Twitter.I am a conservative who respects free speech. However, I will boycott you show and any sponsors of your show. No CBS 4 me #FireColbert  Vote Trump 2020 (@GoTrumpFL) May 4, 2017I actually feel sorry for the people who regularly watch this loser @StephenAtHome .their souls must also be full of hate!#FireColbert pic.twitter.com/UsXRgEkqQ5  Dash Riprock (@PhilMcCrackin44) May 4, 2017So Mr. Colbert has no regrets for his hateful comments about our our Pres.??. Guess we ll have NO regrets to #BoycottCBS! ??#FireColbert! pic.twitter.com/aGA4ooiGrY  RanneG (@ruthieanneCCOT) May 4, 2017Only liberals can say the most vile things about the @POTUS on national T.V., refuse to apologize and get away with it. #FireColbert #MAGA pic.twitter.com/Q60zgowGqL  John Paul (@JohnPaul_USA) May 4, 2017Apparently, John Paul never watched Fox News during the Obama administration.Colbert really didn t care about the backlash, although he did admit that he  would change a few words that were cruder than they needed to be. Politically correct conservative little snowflakes are taking it to the Federal Communications Commission (FCC) to complain and they are opening an investigation. We are going to take the facts that we find and we are going to apply the law as it s been set out by the Supreme Court and other courts and we ll take the appropriate action,  he told Talk Radio 1210 WPHT Thursday. Traditionally, the agency has to decide, if it does find a violation, what the appropriate remedy should be,  he said.  A fine, of some sort, is typically what we do. Ajit Pai, who heads the administration, is an Obama appointee but was made head of the FCC by Donald Trump, so yes, he does have a political position and it s not hard to imagine that the thin-skinned dictator wannabe is putting pressure on Pai. After all, in Trump s short history, he has already fired several people who dared disagree with, or would potentially disagree with, Der Orange F hrer.That s not to imply that Pai is corrupt. He s already given himself an out for punishing Colbert and CBS by noting that standards are different for late night TV than they are for daytime or prime time. Let s hope he maintains his integrity.Featured image via video screen capture.",Fake
" White House Officials Caught Openly Mocking Trump, Administration In Free Fall (DETAILS) Donald Trump s behavior and outlandish ways have made him countless enemies   and some of them are in the White House. Apparently, there s a lot of animosity over the fact that Trump s team keeps trying to do damage control and save Trump from the several federal investigations that are haunting the White House, and Trump continues to undo their hard work every day.This couldn t be more clear in the way the White House has reacted to Trump s lashing out at his own Deputy Attorney General, Rod Rosenstein, on Friday morning. The Daily Beast is reporting that Trump s team is so disgusted by this, Trump s aides and advisers are actually mocking him and making jokes about how they can get him to shut the hell up.In response to Trump s tweet about Rosenstein this morning, in which Trump said I am being investigated for firing the FBI Director by the man who told me to fire the FBI Director! , an anonymous  senior Trump administration official  reportedly joked: Has anyone read his Miranda rights? At this point in Trump s flawed presidency, we all know that the best thing he could do for himself and his numerous criminal investigations would be to remain silent   which he is incapable of. One senior Trump administration official even placed blame on Trump for bringing the obstruction of justice inquiry upon himself. That senior aide said: The president did this to himself. Another White House official shared that no one in the administration is surprised when Trump goes off the rails on Twitter anymore. That official said that for  all the heartburn and misery , they should expect that dealing with Trump s insanity is just part of the job now: If you haven t made this a settled factor in your morning routine, why are you still here? Thanks to Trump s erratic behavior, GOP insiders are seriously worried that he s not mentally fit to continue on with the rest of his presidency. Republican strategist Evan Siegfried said: President Trump has started the clock on the Rosenstein firing watch. This is feeding the private discussions in the GOP about the president s state of mind. As Trump s erratic behavior gets worse, we can expect more White House and GOP leaks as Trump s team turns on him one by one.Featured image via Chip Somodevilla / Getty Images",Fake
" Michael Moore LAYS WASTE To Anyone Who Says They Are ‘Christian’ Yet Supports Trump’s Bigotry If you claim to be a  Christian  but support Donald Trump and all the hate and bigotry he embodies, you re a hypocrite.And that s exactly what Michael Moore told Joy Reid during her Saturday morning show on MSNBC.Ever since Trump won the election on Tuesday night his deplorable supporters have been terrorizing minorities and women across the country, causing fear and panic in communities to the point that a movement has begun in which people wear safety pins to signify to others that they are safe to be near.But Moore believes more has to be done, particularly by white people. White people, no matter how painful, have a responsibility to reject anybody who stands in front of a camera who spews racism. Who spews sexism, misogyny. Who brags about being a sexual predator. I don t care what your race is, but especially if you re white. Because that means that you belong to the race that s been in power forever. This a country that was founded on genocide and built on the backs of slaves. So you have a special responsibility as a white person to always object to anybody who uses racism, who spews this hatred. Moore the wondered how white Americans will feel when they wake up one morning and realize that they ve been shitty human beings because they did nothing when they had a chance to stand against the hate. And that led to Moore calling out white people who call themselves  Christian. And do not call yourself a Christian if you are not willing, literally, to put your body in front of whoever is coming to hurt the other   the people who are not you. Here s the video via Twitter.MMFlint on the special responsibility he says white people have during #DonaldTrump presidency #AMJoy https://t.co/Ih87pHq8AB  AM Joy w/Joy Reid (@amjoyshow) November 12, 2016Moore is absolutely right. Because of Trump, the responsibility falls on white people to stand up against the racism, sexism, bigotry, and hate that he has incited against any American who isn t white or Christian. So whenever we see these behaviors we need to be brave and take a stand because being silent isn t an option.Featured Image: Screenshot",Fake
" WATCH: Conservative Group BRAINLESSLY Ran These Ads Cheering Trumpcare AFTER It Died Trump and the House GOP suffered a stunning defeat on legislation they promised would deliver better healthcare to millions, despite that promise being a lie. They pulled the Trumpcare bill from the floor early Friday afternoon, before getting a vote, because they knew it wouldn t pass. And that was absolutely humiliating for them.But what may be more humiliating is what the American Action Network a conservative PAC did on Friday night   the exact same day the bill failed. During Friday night basketball games, they ran television ads about the triumph of Trumpcare over Obamacare, saying the following: Republicans are keeping their promise with a new plan for better hrealthcare, More choices and lower costs, putting doctors and patients in charge again. No more big government penalties or job killing mandates. They go on to explain that the tax credits contained within Trumpcare would make healthcare more affordable, and that protections for people with pre-existing conditions would remain in place (which wasn t necessarily true).And then they do something truly amazing, given that these ads ran long after all the drama from the bill s death had quieted down. Watch one of these ads below:Why didn t they have these pulled? That just makes them look completely moronic.Featured image via screen capture from embedded video",Fake
"Flynn associates subpoenaed in Russia probe: CNN WASHINGTON (Reuters) - Federal prosecutors have issued grand jury subpoenas seeking business records from people who worked with former U.S. national security adviser Michael Flynn when he was a private citizen, CNN reported on Tuesday. Citing people familiar with the matter, CNN said the subpoenas were issued by the U.S. Attorney’s Office in Alexandria, Virginia. They targeted people who worked with Flynn on contracts after he was pushed out of his job as director of the Defense Intelligence Agency in 2014, it reported. Flynn later joined the Trump campaign but was fired as the White House national security adviser by President Donald Trump in February after he failed to tell the truth about his contacts with the Russian ambassador to the United States. Flynn’s attorney, Robert Kelner, did not respond immediately to a request for comment. A Justice Department spokeswoman said the department does not comment on the existence of ongoing investigations. The Federal Bureau of Investigation is looking into allegations Russia meddled in the 2016 presidential election to benefit Trump, as well as possible links to the Trump campaign. Russia has repeatedly denied interfering in the U.S. election and the Trump administration denies allegations of collusion with Russia. Trump fired FBI Director James Comey on Tuesday, saying he had lost confidence in Comey over his handling of an election-year email scandal involving then-Democratic presidential nominee Hillary Clinton. Flynn, a retired general, has emerged as a central figure in the Russian probes.  Investigators have been looking into whether Flynn properly disclosed payments from clients with links to foreign governments, including Russia and Turkey, CNN said.     ",Real
" Malala Yousafzai’s Message To Trump Is Something EVERYONE Needs To Listen To With Donald Trump writing Executive Orders that ban Muslims from several countries, including refugees from war torn countries, it s left many wondering if Trump even has a soul.There are literally families dying, children dying, communities ravaged, and Trump has the audacity to turn his cold shoulder to all of them. It s not only cruel, it s brutally un-American and stands against everything we ve ever been as a nation.The Statue of Liberty still stands, and the message of refuge cannot be lost.With one of the most honest and poignant messages yet, Malala Yousafzai wrote a statement regarding Trump and his orders. Everyone needs to listen to it and take it to heart, most especially Donald Trump.Here is Malala s statement regarding Trump s executive orders: I am heartbroken that today President Trump is closing the door on children, mothers and fathers fleeing violence and war. I am heartbroken that America is turning its back on a proud history of welcoming refugees and immigrants   the people who helped build your country, ready to work hard in exchange for a fair chance at a new life.I am heartbroken that Syrian refugee children, who have suffered through six years of war by no fault of their own, are singled-out for discrimination.I am heartbroken for girls like my friend Zaynab, who fled wars in three countries   Somalia, Yemen and Egypt   before she was even 17. Two years ago she received a visa to come to the United States. She learned English, graduated high school and is now in college studying to be a human rights lawyer.Zaynab was separated from her little sister when she fled unrest in Egypt. Today her hope of being reunited with her precious sister dims.In this time of uncertainty and unrest around the world, I ask President Trump not to turn his back on the world s most defenseless children and families.  Hopefully, he listens sooner rather than later. Featured Photo by Dan Kitwood   WPA Pool/Getty Images",Fake
"U.S. Republican Senate campaign wing ends fundraising tie with Moore: Politico WASHINGTON (Reuters) - The Republican Party’s Senate campaign wing has severed its fundraising deal with Alabama Republican Senate nominee Roy Moore, Politico reported on Friday, a day after allegations emerged that he initiated a sexual encounter with a 14-year-old girl when he was 32. Politico said Federal Election Commission paperwork filed on Friday showed the National Republican Senatorial Committee was no longer listed as part of a joint fundraising committee with the campaign of Moore, who is now 70, or the Alabama Republican Party and the Republican National Committee. ",Real
"Trump on Twitter (Dec 22) - Tax cut, Missile defense bill The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - Our big and very popular Tax Cut and Reform Bill has taken on an unexpected new source of “love” - that is big companies and corporations showering their workers with bonuses. This is a phenomenon that nobody even thought of, and now it is the rage. Merry Christmas! [0747 EST] - At some point, and for the good of the country, I predict we will start working with the Democrats in a Bipartisan fashion. Infrastructure would be a perfect place to start. After having foolishly spent $7 trillion in the Middle East, it is time to start rebuilding our country! [0805 EST] - “The President has accomplished some absolutely historic things during this past year.” Thank you Charlie Kirk of Turning Points USA. Sadly, the Fake Mainstream Media will NEVER talk about our accomplishments in their end of year reviews. We are compiling a long & beautiful list. [0917 EST] - With all my Administration has done on Legislative Approvals (broke Harry Truman’s Record), Regulation Cutting, Judicial Appointments, Building Military, VA, TAX CUTS & REFORM, Record Economy/Stock Market and so much more, I am sure great credit will be given by mainstream news? [1004 EST] - Will be signing the biggest ever Tax Cut and Reform Bill in 30 minutes in Oval Office. Will also be signing a much needed 4 billion dollar missile defense bill. [1007 EST] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",Real
" WATCH: Scottie Nell Hughes Calls Clinton A Bigot For Speaking Out Against Racism On Sunday, Scottie Nell Hughes joined a panel discussion on CNN s Reliable Sources where the Trump campaign surrogate defended Donald Trump s characterization of his Democratic challenger Hillary Clinton as a  bigot.  The justification for the label? Clinton is prejudiced against the racist faction of Trump s base.Most of the conversation surrounded the Trump campaigns hiring of Steve Bannon as his campaign CEO. Bannon is officially on a  temporary leave  from his position as the executive chairman for the reactionary (often dubbed as the  alt-right ) right-wing media site, Breitbart. The site caters to an audience that would probably consider Fox News to be a liberal propaganda network.MTV News host, Jamil Smith said during the panel discussion that he considers Breitbart to support white supremacy and racism. I would say that [Breitbart is] part of the white supremacist machine. They are trying to make sure these views become mainstream. And I think, through Trump, they are finding a way to do that. Trump has faced waves of criticism for the move to hire Bannon from Clinton, the left, and even some members of the right. To which Trump referred to Clinton as a bigot for doing so. Here s Hughes justification for the use of the term: Bigotry, if you look at the definition, it s about someone who s small-minded and sits there and directs hate towards a certain group. Hillary Clinton s speech was all about hate towards a group that, while my fellow counterpart might consider them to be very racist, it s the exact opposite. At that point, Hughes dives hot-head first into one of her just this side of unhinged rants, claiming that just because a section of Breitbart s readers are white supremacists, doesn t mean they all are.Smith, apparently noticing that Hughes doesn t understand what he said at all clarifies his position: What they present is the view of the white supremacist mentality through their coverage. It s not necessarily saying,  Well, everyone who works there is a white supremacist.  I don t know that.  Smith continues, finalizing his thoughts,  The point is to say, what kind of viewpoint did they reflect? And it s undeniable that they reflect a white supremacist view if you looked over their coverage over the last several years. I would consider being called a bigot against white supremacists and those who promote it a badge of honor, as I m sure most people would. In the mind of a Trump campaign surrogate, that s a valid line of attack.You can watch the segment below.Featured image from video screenshot",Fake
"Trump: Market has not fully digested tax cut changes WASHINGTON (Reuters) - U.S. President Donald Trump said he believed the financial markets have not fully absorbed the tax cut changes in legislation expected to be passed by Congress on Wednesday. “They’re thinking that the market hasn’t fully digested what they’ve got here,” he said, referring to his economic advisers. “I don’t think the market has even begun to realize how good these are, like for instance, full expensing.” ",Real
" WATCH: Wolf Blitzer NAILS Giuliani To The Wall For Ten Grueling Minutes Over His FBI Claims Sometimes it takes a wolf to catch a snake.Rudy Giuliani has been making the media rounds over the last two days, bragging that he knew about FBI Director James Comey s letter two days before it went public.That means Giuliani has been getting inside information from the supposedly non-partisan Federal Bureau of Investigation that he has likely been passing on to Donald Trump, which means the FBI appears to be colluding with Trump s campaign to sabotage Hillary Clinton.And during an interview with Wolf Blitzer on CNN Friday night, Giuliani was cornered over it because the only way he could possibly get such information is if a current FBI agent is passing information to him personally, or through someone else. No, I ve spoken to no current FBI agents,  Giuliani claimed when asked by Blitzer.  Gosh, in the last eight months, nine months, ten months, certainly not about this. Then Giuliani claimed that everything he has been hearing is just hearsay. But that apparently has not stopped him from spewing the  hearsay  on Fox News and elsewhere in an effort to smear Hillary Clinton. So, I ve had lots of conversations with them and they have told me a lot about the   I guess the disagreement between the Justice Department on the one hand and the FBI on the other. But it all comes from former FBI agents and it s all hearsay. But that s hard to believe since Giuliani claimed that he knew about Comey s letter two days in advance and that letter was actually released. It was not hearsay.Blitzer then hit Giuliani with a statement written by Democratic congressmen accusing him of obtaining leaked information from FBI agents.The statement reads: This morning Rudy Giuliani, one of Donald Trump s closest and most vocal campaign advisers, appeared on national television and confirmed that he had obtained leaked information about the FBI s review of Clinton-related e-mails several days before FBI Director James Comey sent his letter to Congress last Friday about this letter. In fact, Mr. Giuliani went even further and bragged about the information that he had obtained stating,  Did I hear about it? You re darn right I heard about it. Again, the only way Giuliani could have heard about this is if a current FBI agent leaked the information to him or passed it to him through someone else. Either way, the FBI has a serious breach that is being used to help Donald Trump. That s not correct,  Giuliani responded.  I ve had no conversations with anyone inside the FBI. I have heard for the last four months a tremendous amount of information about the consternation within the FBI, the fact that FBI agents were very unhappy about the way they were being treated by the Justice Department. But none of it came from any current   I haven t talked to a current FBI agent. So Giuliani just admitted that he is getting this information from former agents who are getting the information from current agents.Blitzer actually got Giuliani to claim that he didn t know that Comey was going to release the information he did, and that it came as a surprise, but Giuliani did an about-face only seconds later and said it wasn t a surprise. Seriously, Blitzer did a great job of getting Giuliani to tie himself in knots.The former NYC mayor then repeated his alleged  hearsay  once again by claiming that he has heard from his sources that FBI agents are angry at the Justice Department for not indicting Hillary Clinton, despite the fact that Director Comey recommended that charges were not warranted.Giuliani then claimed that he read articles about it somewhere, but didn t specify where the articles came from and said he s not sure if they are true.So Giuliani claims that he is talking to former FBI agents, and that what he has heard is merely hearsay that he spreads anyway as if it s the truth, and then he claims that he read this information in articles even though he doesn t know if what he is reading is the truth, and he still repeats it to anyone within earshot.And Wolf Blitzer drove a stake through the heart of Giuliani s bullshit by asking one question. But let me ask you a question, Mayor. If you don t know it s true, why are you suggesting it? Why are you going on national television talking about these issues if you don t know it s true? Giuliani once again touted his FBI sources, only to then be informed by Blitzer that FBI agents sign a form agreeing to never reveal information about investigations and that they have a responsibility to not leak information to people like Giuliani.Here s the video via YouTube.[ad3media campaign= 1302 ]The FBI should be thoroughly investigated by the Justice Department to find out who is leaking information to a private citizen who also happens to be a surrogate for a presidential candidate who will do anything to smear his opponent in an effort to win the election. This is a major breach within the FBI and it definitely looks like the FBI is working with Republicans to persecute Hillary Clinton. People need to be fired for this and the first person to lose their job should be Director Comey.Featured image via screen capture from embedded video",Fake
" Mitch McConnell HUMILIATES Trump, Gives Him A BRUTAL Reality Check On Border Wall (VIDEO) Republican Senate Majority Leader Mitch McConnell might just find himself the next target of one of Donald Trump s temper tantrums on Twitter.Earlier today during a Politico Playbook event, McConnell basically threw Trump under the bus and humiliated him in front of everyone when he very bluntly said that Mexico would NOT be paying for Trump s idiotic, ineffective border wall   a statement that greatly contradicts everything that Trump promised during his presidential campaign.When McConnell was questioned about Trump s wall, McConnell first tried to give a diplomatic answer and said, there are some places along the border where that s probably not the best way to secure the border.  However, when he was further pressed to see if he felt Mexico would pay for the wall, McConnell dropped all niceties and put his thoughts very bluntly. He smirked and said: Uh, no. McConnell and everyone in the room then shared a laugh, all at Trump s expense.You can watch McConnell poke fun at Trump below: For a leading Republican like McConnell to embarrass the Republican Party s leader and sitting POTUS like this is certainly surprising, and it only proves just how few people actually believe Trump is competent enough for this role and will be able to deliver his promises to the American people.Already, we ve seen Trump walk back several of his major campaign promises, one of them being this Mexico border wall. Mexico s leaders have already repeatedly stated that Mexico will not pay for the wall, and Trump has had to cover it up and lie to the American people and say that first taxpayers will pay for the wall, only to be reimbursed by Mexico at a later date   which Mexico has not agreed to. McConnell s comments show that no one   not even the GOP   believes Trump anymore.Featured image via Drew Angerer / Getty Images",Fake
" Trump Surrogate: Carter Page Being A Russian Agent Isn’t Evidence Of ‘Collusion’ (VIDEO) If you haven t heard, former Trump advisor Carter Page was the subject of a successfully-executed FISA warrant because of his dealings with Russia. Former FBI agent Asha Rangappa notes that the bar to obtain a warrant is extremely high and that the process of obtaining one  includes too many layers of approval to be granted without strong evidence.  Nevertheless, Trump and his associates continue to complain that members of his campaign and administration became the subject of investigations because of their illegal activity.On Tuesday, the Washington Post reported that Page became the focus of an investigation because a Foreign Intelligence Surveillance Court judge was thoroughly convinced that there was  probable cause to believe Page was acting as an agent of a foreign power, in this case Russia. Appearing on CNN, braindead Trump lemming Kayleigh McEnany worked hard to dispel any idea that Page colluding with Russia is evidence that members of the campaign colluding with Russia. I don t think it s evidence of the Trump campaign colluding with Russia at all,  she said.  He was a brief adviser on the campaign, and the campaign [was] trying to distance themselves from him.  In reality, Page was one of the first foreign policy advisors Trump named. But look, I don t think we have any evidence to suggest that President Trump knew that this guy was a foreign agent, and he wanted him on his campaign because he wanted to collude with Russia,  he said.  That is another step that you have to make, and I don t think there are facts there to show that. Here s the thing: whether or not Trump knew is a nonissue. When Trump was warned about Michael Flynn s shady dealing with Russia, he brushed it off and kept the disgraced General on as national security advisor. He even fired the person who warned him. It would not have mattered to Trump if he knew about Page, because for some reason it s cool to work with Russia under President* Trump.Watch the interview below:Featured image via screengrab",Fake
" Australia Prime Minister Tells Trump To Man Up And Accept Refugees Because ‘A Deal’s A Deal’ The  deal-maker  just got owned.Donald Trump embarrassed himself and America again during a recent phone call with Australian Prime Minister Malcolm Turnbull.As we all know, President Obama struck a deal with Australia in 2015 agreeing to take 2,000 refugees from Nauru and Papua New Guinea s Manus Island.But Trump doesn t want to honor the deal, so he whined about it. I hate taking these people,  Trump said.  I guarantee you they are bad. That is why they are in prison right now. They are not going to be wonderful people who go on to work for the local milk people. The refugees are in a detention camp right now because they have been denied entry into Australia. They are not necessarily  bad  people.Trump s  milk people  remark is a reference to the American dairy industry.It s a racist remark, of course. Because not all immigrants perform farm work. Some become doctors and businessmen. Some become teachers and police officers. Some even go into politics.The fact is that United States can also hold these refugees until a thorough vetting process is complete before allowing them to resettle. Therefore, Trump s concern that these refugees are  bad  is ridiculous.Anyway, Turnbull, who is also a businessman, told Trump to suck it up and honor the terms of the agreement. There is nothing more important in business or politics than a deal is a deal,  Turnbull reminded Trump.  You can certainly say that it was not a deal that you would have done, but you are going to stick with it. In other words, the man who allegedly wrote  The Art of The Deal  just got schooled on deal-making by Australia s prime minister.Turnbull is right. A deal is a deal and Trump must comply with it or risk angering and alienating one of our closest allies.Trump cannot just go back and examine every deal made in American history and go back on it if he doesn t agree with it. That s not how governing works. Sitting presidents must honor the agreements made by their predecessors. Anything else violates trust between nations and hurts our reputation around the globe.He can try to renegotiate a deal if he wishes and some deals can even be voided by Congress. But the deal with Australia will be hard to renegotiate because Turnbull expects America to honor it.And we should. It s the right thing to do.Featured Image: Mark Wilson/Getty Images",Fake
" California Single-Payer Health Care Bill Shelved And People Aren’t Happy To say people aren t happy is an understatement. People are extremely angry about state Assembly Speaker Anthony Rendon shelving the single-payer healthcare bill in California.Huffington Post reports that Rendon has received death threats since making this decision.It is a shame that the bill got shelved as we all wanted to see how California would fare, but nobody should be threatening another life over it. We, as people, are meant to be better than that. Especially those of us with progressive outlooks.Rendon opted to pull the bill last week despite his support for a single-payer system. He called the plan  woefully incomplete.  He urged the state Senate to  fill the holes  and send the Assembly a  workable  bill next year. Even senators who voted for SB 562 noted there are potentially fatal flaws in the bill,  he said in a statement on Friday. These include its failure to address  many serious issues, such as financing, delivery of care, cost controls, or the realities of needed action by the Trump administration and voters  to make the bill  a genuine piece of legislation,  he said.That sounds fair, does it not? If we re going to do something progressive, we need to do it as correctly as possible, not half-baked. Rendon does not sound like he s against the plan.Yet, the death threats poured in. Supporters organized protests at Rendon s district office in Los Angeles County, as well as outside the state capitol in Sacramento. Some single-payer supporters held signs depicting the California state flag s grizzly bear stabbed in the back with a knife that reads  Rendon.  Social media got ugly, as always.I get it. We re all frustrated over the current healthcare situation in America. We all wanted to see how California would do with a single-payer system. It could pave the way for other states and do amazing things for everyone. But I think we should all step back and be rational about things. Rome wasn t built in a day.You have a right to be angry, but people need to stop sending death threats when things don t work out.Featured image via ROBYN BECK/AFP/Getty Images",Fake
